ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (m),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,GPS NMEA,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
1.7472,6.5007,10.3815,,,,,,,,,,330.0,3.03,-51.34,-48.97,167.01,-37.0,6.53,0.0,1018.72,68.416,50.37384,-4.139243,85.0,NaN,,20.34,3.0,260.0,16 / 28,"$GPGSV,3,3,12,27,50,277,35,29,05,081,23,31,00,000,21,07,13,324,*79::$GPGGA,183627,5022.429693,N,00408.358068,W,2,11,0.7,37.0,M,47.0,M,,*60::$GPVTG,258.8,T,258.8,M,8.3,N,15.3,K,D*1A::$GLGSV,3,3,10,67,13,015,33,68,21,068,30*63::$GPRMC,183627,A,5022.429693,N,00408.358068,W,8.3,258.8,260417,4.8,W,D*1B::$GPGSA,A,3,04,08,10,16,18,20,21,26,27,29,31,,1.0,0.7,0.7*39",74617,2017-04-26 19:36:51:212
-2.9788,6.5099,5.7498,,,,,,,,,,330.0,0.55,-53.69,-47.37,245.35,-46.06,-10.29,0.0,1018.75,68.911,50.373817,-4.139332,84.0,NaN,,9.58,3.0,244.9,16 / 28,"$GPGSV,3,3,12,27,50,277,35,29,05,081,23,31,00,000,21,07,13,324,*79::$GPGGA,183627,5022.429693,N,00408.358068,W,2,11,0.7,37.0,M,47.0,M,,*60::$GPVTG,258.8,T,258.8,M,8.3,N,15.3,K,D*1A::$GLGSV,3,3,10,67,13,015,33,68,21,068,30*63::$GPRMC,183627,A,5022.429693,N,00408.358068,W,8.3,258.8,260417,4.8,W,D*1B::$GPGSA,A,3,04,08,10,16,18,20,21,26,27,29,31,,1.0,0.7,0.7*39",74816,2017-04-26 19:36:51:411
1.3785,6.8331,7.6113,,,,,,,,,,343.0,-0.29,-54.62,-45.69,114.92,-45.15,27.39,0.0,1018.75,68.911,50.373817,-4.139332,84.0,NaN,,9.58,3.0,244.9,16 / 28,"$GPGSV,3,3,12,27,50,277,32,29,05,081,25,31,00,000,19,07,13,324,*73::$GPGGA,183628,5022.429043,N,00408.359915,W,2,11,0.7,37.0,M,47.0,M,,*66::$GPVTG,244.9,T,244.9,M,5.2,N,9.6,K,D*2E::$GLGSV,3,3,10,67,13,015,27,68,21,068,32*64::$GPRMC,183628,A,5022.429043,N,00408.359915,W,5.2,244.9,260417,4.8,W,D*1D::$GPGSA,A,3,04,08,10,16,18,20,21,26,27,29,31,,0.9,0.7,0.7*31",75017,2017-04-26 19:36:51:612
0.5388,4.6466,8.9888,,,,,,,,,,315.0,-0.42,-55.47,-45.15,213.97,-41.46,-10.27,0.0,1018.76,69.366,50.373817,-4.139332,84.0,NaN,,9.58,3.0,244.9,16 / 28,"$GPGSV,3,3,12,27,50,277,32,29,05,081,25,31,00,000,19,07,13,324,*73::$GPGGA,183628,5022.429043,N,00408.359915,W,2,11,0.7,37.0,M,47.0,M,,*66::$GPVTG,244.9,T,244.9,M,5.2,N,9.6,K,D*2E::$GLGSV,3,3,10,67,13,015,27,68,21,068,32*64::$GPRMC,183628,A,5022.429043,N,00408.359915,W,5.2,244.9,260417,4.8,W,D*1D::$GPGSA,A,3,04,08,10,16,18,20,21,26,27,29,31,,0.9,0.7,0.7*31",75217,2017-04-26 19:36:51:812
0.7661,5.6758,7.658,,,,,,,,,,315.0,-0.56,-55.31,-44.65,183.43,-27.29,-3.43,0.0,1018.75,67.479,50.373817,-4.139332,84.0,NaN,,9.58,3.0,244.9,16 / 28,"$GPGSV,3,3,12,27,50,277,32,29,05,081,25,31,00,000,19,07,13,324,*73::$GPGGA,183628,5022.429043,N,00408.359915,W,2,11,0.7,37.0,M,47.0,M,,*66::$GPVTG,244.9,T,244.9,M,5.2,N,9.6,K,D*2E::$GLGSV,3,3,10,67,13,015,27,68,21,068,32*64::$GPRMC,183628,A,5022.429043,N,00408.359915,W,5.2,244.9,260417,4.8,W,D*1D::$GPGSA,A,3,04,08,10,16,18,20,21,26,27,29,31,,0.9,0.7,0.7*31",75417,2017-04-26 19:36:52:012
0.9892,4.7015,9.5587,,,,,,,,,,302.0,-0.96,-55.2,-44.27,190.52,-36.41,-5.71,0.0,1018.75,67.479,50.373817,-4.139332,84.0,NaN,,9.58,3.0,244.9,16 / 28,"$GPGSV,3,3,12,27,50,277,32,29,05,081,25,31,00,000,19,07,13,324,*73::$GPGGA,183628,5022.429043,N,00408.359915,W,2,11,0.7,37.0,M,47.0,M,,*66::$GPVTG,244.9,T,244.9,M,5.2,N,9.6,K,D*2E::$GLGSV,3,3,10,67,13,015,27,68,21,068,32*64::$GPRMC,183628,A,5022.429043,N,00408.359915,W,5.2,244.9,260417,4.8,W,D*1D::$GPGSA,A,3,04,08,10,16,18,20,21,26,27,29,31,,0.9,0.7,0.7*31",75616,2017-04-26 19:36:52:211
0.5395,5.0937,8.4792,,,,,,,,,,302.0,-1.13,-55.45,-44.39,186.69,-26.07,-5.91,0.0,1018.75,67.928,50.373817,-4.139332,84.0,NaN,,9.58,3.0,244.9,16 / 28,"$GPGSV,3,3,12,27,50,277,32,29,05,081,25,31,00,000,19,07,13,324,*73::$GPGGA,183628,5022.429043,N,00408.359915,W,2,11,0.7,37.0,M,47.0,M,,*66::$GPVTG,244.9,T,244.9,M,5.2,N,9.6,K,D*2E::$GLGSV,3,3,10,67,13,015,27,68,21,068,32*64::$GPRMC,183628,A,5022.429043,N,00408.359915,W,5.2,244.9,260417,4.8,W,D*1D::$GPGSA,A,3,04,08,10,16,18,20,21,26,27,29,31,,0.9,0.7,0.7*31",75817,2017-04-26 19:36:52:412
0.5784,4.7247,9.216,,,,,,,,,,295.0,-1.11,-56.07,-44.77,184.27,-30.94,-3.64,0.0,1018.75,67.928,50.373817,-4.139332,84.0,NaN,,9.58,3.0,244.9,16 / 28,"$GPGSV,3,3,12,27,50,277,32,29,05,081,22,31,00,000,20,07,13,324,*7E::$GPGGA,183629,5022.428406,N,00408.361105,W,2,11,0.7,37.0,M,47.0,M,,*61::$GPVTG,259.8,T,259.8,M,3.5,N,6.4,K,D*22::$GLGSV,3,3,10,67,13,015,30,68,21,068,31*61::$GPRMC,183629,A,5022.428406,N,00408.361105,W,3.5,259.8,260417,4.8,W,D*16::$GPGSA,A,3,04,08,10,16,18,20,21,26,27,29,31,,1.0,0.7,0.7*39",76017,2017-04-26 19:36:52:612
0.5784,4.7247,9.216,,,,,,,,,,295.0,-0.94,-56.08,-45.0,183.55,-27.1,-3.59,0.0,1018.75,68.022,50.373817,-4.139332,84.0,NaN,,9.58,3.0,244.9,16 / 28,"$GPGSV,3,3,12,27,50,277,32,29,05,081,22,31,00,000,20,07,13,324,*7E::$GPGGA,183629,5022.428406,N,00408.361105,W,2,11,0.7,37.0,M,47.0,M,,*61::$GPVTG,259.8,T,259.8,M,3.5,N,6.4,K,D*22::$GLGSV,3,3,10,67,13,015,30,68,21,068,31*61::$GPRMC,183629,A,5022.428406,N,00408.361105,W,3.5,259.8,260417,4.8,W,D*16::$GPGSA,A,3,04,08,10,16,18,20,21,26,27,29,31,,1.0,0.7,0.7*39",76217,2017-04-26 19:36:52:812
-2.2355,3.854,8.5589,,,,,,,,,,267.0,-1.8,-55.78,-44.68,158.71,-23.54,14.64,0.0,1018.75,67.658,50.373817,-4.139332,84.0,NaN,,9.58,3.0,244.9,16 / 28,"$GPGSV,3,3,12,27,50,277,32,29,05,081,22,31,00,000,20,07,13,324,*7E::$GPGGA,183629,5022.428406,N,00408.361105,W,2,11,0.7,37.0,M,47.0,M,,*61::$GPVTG,259.8,T,259.8,M,3.5,N,6.4,K,D*22::$GLGSV,3,3,10,67,13,015,30,68,21,068,31*61::$GPRMC,183629,A,5022.428406,N,00408.361105,W,3.5,259.8,260417,4.8,W,D*16::$GPGSA,A,3,04,08,10,16,18,20,21,26,27,29,31,,1.0,0.7,0.7*39",76417,2017-04-26 19:36:53:012
3.1637,6.0826,6.7995,,,,,,,,,,378.0,-2.86,-56.18,-44.83,160.09,-37.6,4.09,0.0,1018.77,67.658,50.373817,-4.139332,84.0,NaN,,9.58,3.0,244.9,16 / 28,"$GPGSV,3,3,12,27,50,277,32,29,05,081,22,31,00,000,20,07,13,324,*7E::$GPGGA,183629,5022.428406,N,00408.361105,W,2,11,0.7,37.0,M,47.0,M,,*61::$GPVTG,259.8,T,259.8,M,3.5,N,6.4,K,D*22::$GLGSV,3,3,10,67,13,015,30,68,21,068,31*61::$GPRMC,183629,A,5022.428406,N,00408.361105,W,3.5,259.8,260417,4.8,W,D*16::$GPGSA,A,3,04,08,10,16,18,20,21,26,27,29,31,,1.0,0.7,0.7*39",76618,2017-04-26 19:36:53:213
2.7998,6.0605,7.4165,,,,,,,,,,378.0,-5.03,-56.49,-45.25,221.27,-39.04,-24.95,0.0,1018.76,64.838,50.37381,-4.139353,83.0,NaN,,0.0,4.0,,16 / 28,"$GPGSV,3,3,12,27,50,277,32,29,05,081,22,31,00,000,20,07,13,324,*7E::$GPGGA,183629,5022.428406,N,00408.361105,W,2,11,0.7,37.0,M,47.0,M,,*61::$GPVTG,259.8,T,259.8,M,3.5,N,6.4,K,D*22::$GLGSV,3,3,10,67,13,015,30,68,21,068,31*61::$GPRMC,183629,A,5022.428406,N,00408.361105,W,3.5,259.8,260417,4.8,W,D*16::$GPGSA,A,3,04,08,10,16,18,20,21,26,27,29,31,,1.0,0.7,0.7*39",76817,2017-04-26 19:36:53:412
2.5697,6.1524,7.0357,,,,,,,,,,361.0,-6.67,-56.95,-45.85,208.79,-37.4,-20.68,0.0,1018.76,64.838,50.37381,-4.139353,83.0,NaN,,0.0,4.0,,16 / 28,"$GPGSV,3,3,12,27,50,277,29,29,05,081,18,31,00,000,20,07,13,324,*7D::$GPGGA,183630,5022.428601,N,00408.361197,W,2,11,0.7,36.0,M,47.0,M,,*66::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,10,67,13,015,29,68,21,068,34*6C::$GPRMC,183630,A,5022.428601,N,00408.361197,W,0.0,,260417,4.8,W,D*3E::$GPGSA,A,3,04,08,10,16,18,20,21,26,27,29,31,,1.0,0.7,0.7*39",77017,2017-04-26 19:36:53:612
2.9688,5.8607,6.9915,,,,,,,,,,361.0,-8.35,-57.15,-46.25,209.06,-39.4,-20.06,0.0,1018.77,61.106,50.37381,-4.139353,83.0,NaN,,0.0,4.0,,16 / 28,"$GPGSV,3,3,12,27,50,277,29,29,05,081,18,31,00,000,20,07,13,324,*7D::$GPGGA,183630,5022.428601,N,00408.361197,W,2,11,0.7,36.0,M,47.0,M,,*66::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,10,67,13,015,29,68,21,068,34*6C::$GPRMC,183630,A,5022.428601,N,00408.361197,W,0.0,,260417,4.8,W,D*3E::$GPGSA,A,3,04,08,10,16,18,20,21,26,27,29,31,,1.0,0.7,0.7*39",77217,2017-04-26 19:36:53:812
3.4963,6.0659,6.9972,,,,,,,,,,350.0,-8.35,-57.15,-46.25,209.06,-39.4,-20.06,0.0,1018.77,58.472,50.37381,-4.139353,83.0,NaN,,0.0,4.0,,16 / 28,"$GPGSV,3,3,12,27,50,277,29,29,05,081,18,31,00,000,20,07,13,324,*7D::$GPGGA,183630,5022.428601,N,00408.361197,W,2,11,0.7,36.0,M,47.0,M,,*66::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,10,67,13,015,29,68,21,068,34*6C::$GPRMC,183630,A,5022.428601,N,00408.361197,W,0.0,,260417,4.8,W,D*3E::$GPGSA,A,3,04,08,10,16,18,20,21,26,27,29,31,,1.0,0.7,0.7*39",77417,2017-04-26 19:36:54:012
3.4963,6.0659,6.9972,,,,,,,,,,369.0,-10.02,-57.15,-46.34,214.21,-37.79,-26.55,0.0,1018.77,58.472,50.37381,-4.139353,83.0,NaN,,0.0,4.0,,16 / 28,"$GPGSV,3,3,12,27,50,277,29,29,05,081,18,31,00,000,20,07,13,324,*7D::$GPGGA,183630,5022.428601,N,00408.361197,W,2,11,0.7,36.0,M,47.0,M,,*66::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,10,67,13,015,29,68,21,068,34*6C::$GPRMC,183630,A,5022.428601,N,00408.361197,W,0.0,,260417,4.8,W,D*3E::$GPGSA,A,3,04,08,10,16,18,20,21,26,27,29,31,,1.0,0.7,0.7*39",77617,2017-04-26 19:36:54:212
0.7739,6.3995,6.8246,,,,,,,,,,369.0,-9.57,-56.93,-46.24,154.07,-42.98,-6.47,0.0,1018.78,61.59,50.37381,-4.139353,83.0,NaN,,0.0,4.0,,16 / 28,"$GPGSV,3,3,12,27,50,277,29,29,05,081,18,31,00,000,20,07,13,324,*7D::$GPGGA,183630,5022.428601,N,00408.361197,W,2,11,0.7,36.0,M,47.0,M,,*66::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,10,67,13,015,29,68,21,068,34*6C::$GPRMC,183630,A,5022.428601,N,00408.361197,W,0.0,,260417,4.8,W,D*3E::$GPGSA,A,3,04,08,10,16,18,20,21,26,27,29,31,,1.0,0.7,0.7*39",77817,2017-04-26 19:36:54:412
2.0265,6.0184,7.0531,,,,,,,,,,360.0,-8.59,-56.99,-46.02,206.47,-38.6,-20.68,0.0,1018.78,58.684,50.37381,-4.139353,83.0,NaN,,0.0,4.0,,16 / 28,"$GPGSV,3,3,12,27,50,277,29,29,05,081,22,31,00,000,20,07,13,324,*74::$GPGGA,183631,5022.428091,N,00408.360747,W,2,11,0.8,37.0,M,47.0,M,,*6C::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,10,67,13,015,32,68,21,068,33*61::$GPRMC,183631,A,5022.428091,N,00408.360747,W,0.0,,260417,4.8,W,D*3A::$GPGSA,A,3,04,08,10,16,18,20,21,26,27,29,31,,1.0,0.8,0.7*36",78030,2017-04-26 19:36:54:625
1.7731,6.1143,7.1816,,,,,,,,,,360.0,-7.9,-56.99,-45.91,198.91,-39.36,-16.03,0.0,1018.78,58.684,50.37381,-4.139353,83.0,NaN,,0.0,4.0,,16 / 28,"$GPGSV,3,3,12,27,50,277,29,29,05,081,22,31,00,000,20,07,13,324,*74::$GPGGA,183631,5022.428091,N,00408.360747,W,2,11,0.8,37.0,M,47.0,M,,*6C::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,10,67,13,015,32,68,21,068,33*61::$GPRMC,183631,A,5022.428091,N,00408.360747,W,0.0,,260417,4.8,W,D*3A::$GPGSA,A,3,04,08,10,16,18,20,21,26,27,29,31,,1.0,0.8,0.7*36",78217,2017-04-26 19:36:54:812
2.4313,6.1945,7.0417,,,,,,,,,,363.0,-8.28,-56.92,-45.93,192.87,-39.58,-13.87,0.0,1018.78,57.941,50.37381,-4.139353,83.0,NaN,,0.0,4.0,,16 / 28,"$GPGSV,3,3,12,27,50,277,29,29,05,081,22,31,00,000,20,07,13,324,*74::$GPGGA,183631,5022.428091,N,00408.360747,W,2,11,0.8,37.0,M,47.0,M,,*6C::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,10,67,13,015,32,68,21,068,33*61::$GPRMC,183631,A,5022.428091,N,00408.360747,W,0.0,,260417,4.8,W,D*3A::$GPGSA,A,3,04,08,10,16,18,20,21,26,27,29,31,,1.0,0.8,0.7*36",78417,2017-04-26 19:36:55:012
2.0895,6.1353,7.0796,,,,,,,,,,363.0,-8.42,-56.9,-45.97,207.43,-39.74,-19.05,0.0,1018.79,57.941,50.37381,-4.139353,83.0,NaN,,0.0,4.0,,16 / 28,"$GPGSV,3,3,12,27,50,277,29,29,05,081,22,31,00,000,20,07,13,324,*74::$GPGGA,183631,5022.428091,N,00408.360747,W,2,11,0.8,37.0,M,47.0,M,,*6C::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,10,67,13,015,32,68,21,068,33*61::$GPRMC,183631,A,5022.428091,N,00408.360747,W,0.0,,260417,4.8,W,D*3A::$GPGSA,A,3,04,08,10,16,18,20,21,26,27,29,31,,1.0,0.8,0.7*36",78617,2017-04-26 19:36:55:212
2.0334,6.0629,7.1441,,,,,,,,,,357.0,-8.41,-56.75,-45.74,200.66,-39.73,-16.44,0.0,1018.78,57.336,50.373795,-4.139344,83.0,NaN,,0.0,5.0,,16 / 28,"$GPGSV,3,3,12,27,50,277,29,29,05,081,22,31,00,000,20,07,13,324,*74::$GPGGA,183631,5022.428091,N,00408.360747,W,2,11,0.8,37.0,M,47.0,M,,*6C::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,10,67,13,015,32,68,21,068,33*61::$GPRMC,183631,A,5022.428091,N,00408.360747,W,0.0,,260417,4.8,W,D*3A::$GPGSA,A,3,04,08,10,16,18,20,21,26,27,29,31,,1.0,0.8,0.7*36",78816,2017-04-26 19:36:55:411
2.0334,6.0629,7.1441,,,,,,,,,,354.0,-8.58,-56.86,-45.99,195.07,-39.22,-15.89,0.0,1018.78,58.59,50.373795,-4.139344,83.0,NaN,,0.0,5.0,,16 / 28,"$GPGSV,3,3,12,27,50,277,31,29,05,081,25,31,00,000,20,07,13,324,*7A::$GPGGA,183632,5022.427704,N,00408.360665,W,2,11,0.7,36.0,M,47.0,M,,*64::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,10,67,13,015,33,68,21,068,31*62::$GPRMC,183632,A,5022.427704,N,00408.360665,W,0.0,,260417,4.8,W,D*3C::$GPGSA,A,3,04,08,10,16,18,20,21,26,27,29,31,,1.0,0.7,0.7*39",79017,2017-04-26 19:36:55:612
2.5386,6.0992,7.0908,,,,,,,,,,354.0,-9.17,-57.02,-45.97,204.92,-39.0,-19.7,0.0,1018.78,58.59,50.373795,-4.139344,83.0,NaN,,0.0,5.0,,16 / 28,"$GPGSV,3,3,12,27,50,277,31,29,05,081,25,31,00,000,20,07,13,324,*7A::$GPGGA,183632,5022.427704,N,00408.360665,W,2,11,0.7,36.0,M,47.0,M,,*64::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,10,67,13,015,33,68,21,068,31*62::$GPRMC,183632,A,5022.427704,N,00408.360665,W,0.0,,260417,4.8,W,D*3C::$GPGSA,A,3,04,08,10,16,18,20,21,26,27,29,31,,1.0,0.7,0.7*39",79217,2017-04-26 19:36:55:812
2.1275,6.2321,7.0128,,,,,,,,,,349.0,-9.24,-57.01,-45.9,199.74,-40.38,-16.88,0.0,1018.78,58.704,50.373795,-4.139344,83.0,NaN,,0.0,5.0,,16 / 28,"$GPGSV,3,3,12,27,50,277,31,29,05,081,25,31,00,000,20,07,13,324,*7A::$GPGGA,183632,5022.427704,N,00408.360665,W,2,11,0.7,36.0,M,47.0,M,,*64::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,10,67,13,015,33,68,21,068,31*62::$GPRMC,183632,A,5022.427704,N,00408.360665,W,0.0,,260417,4.8,W,D*3C::$GPGSA,A,3,04,08,10,16,18,20,21,26,27,29,31,,1.0,0.7,0.7*39",79417,2017-04-26 19:36:56:012
2.2721,6.1565,7.0582,,,,,,,,,,349.0,-9.17,-57.11,-45.92,201.38,-39.7,-17.84,0.0,1018.77,58.704,50.373795,-4.139344,83.0,NaN,,0.0,5.0,,16 / 28,"$GPGSV,3,3,12,27,50,277,31,29,05,081,25,31,00,000,20,07,13,324,*7A::$GPGGA,183632,5022.427704,N,00408.360665,W,2,11,0.7,36.0,M,47.0,M,,*64::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,10,67,13,015,33,68,21,068,31*62::$GPRMC,183632,A,5022.427704,N,00408.360665,W,0.0,,260417,4.8,W,D*3C::$GPGSA,A,3,04,08,10,16,18,20,21,26,27,29,31,,1.0,0.7,0.7*39",79617,2017-04-26 19:36:56:212
3.3124,6.1472,7.5218,,,,,,,,,,358.0,-9.04,-57.08,-45.88,190.38,-39.1,-14.37,0.0,1018.77,62.136,50.373795,-4.139344,83.0,NaN,,0.0,5.0,,16 / 28,"$GPGSV,3,3,12,27,50,277,31,29,05,081,25,31,00,000,20,07,13,324,*7A::$GPGGA,183632,5022.427704,N,00408.360665,W,2,11,0.7,36.0,M,47.0,M,,*64::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,10,67,13,015,33,68,21,068,31*62::$GPRMC,183632,A,5022.427704,N,00408.360665,W,0.0,,260417,4.8,W,D*3C::$GPGSA,A,3,04,08,10,16,18,20,21,26,27,29,31,,1.0,0.7,0.7*39",79817,2017-04-26 19:36:56:412
2.2449,6.2157,7.1069,,,,,,,,,,341.0,-9.04,-57.08,-45.88,190.38,-39.1,-14.37,0.0,1018.77,64.826,50.373795,-4.139344,83.0,NaN,,0.0,5.0,,16 / 28,"$GPGSV,3,3,12,27,50,277,31,29,05,081,25,31,00,000,17,07,13,324,*7E::$GPGGA,183633,5022.427384,N,00408.360577,W,2,11,0.7,37.0,M,47.0,M,,*68::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,10,67,13,015,31,68,21,068,34*65::$GPRMC,183633,A,5022.427384,N,00408.360577,W,0.0,,260417,4.8,W,D*31::$GPGSA,A,3,04,08,10,16,18,20,21,26,27,29,31,,1.0,0.7,0.7*39",80017,2017-04-26 19:36:56:612
2.7747,6.0609,7.0136,,,,,,,,,,341.0,-9.11,-57.05,-45.62,200.72,-39.83,-17.53,0.0,1018.77,64.826,50.373795,-4.139344,83.0,NaN,,0.0,5.0,,16 / 28,"$GPGSV,3,3,12,27,50,277,31,29,05,081,25,31,00,000,17,07,13,324,*7E::$GPGGA,183633,5022.427384,N,00408.360577,W,2,11,0.7,37.0,M,47.0,M,,*68::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,10,67,13,015,31,68,21,068,34*65::$GPRMC,183633,A,5022.427384,N,00408.360577,W,0.0,,260417,4.8,W,D*31::$GPGSA,A,3,04,08,10,16,18,20,21,26,27,29,31,,1.0,0.7,0.7*39",80217,2017-04-26 19:36:56:812
3.3304,5.8279,7.1315,,,,,,,,,,322.0,-9.69,-56.79,-45.18,204.51,-38.78,-21.59,0.0,1018.77,67.009,50.373795,-4.139344,83.0,NaN,,0.0,5.0,,16 / 28,"$GPGSV,3,3,12,27,50,277,31,29,05,081,25,31,00,000,17,07,13,324,*7E::$GPGGA,183633,5022.427384,N,00408.360577,W,2,11,0.7,37.0,M,47.0,M,,*68::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,10,67,13,015,31,68,21,068,34*65::$GPRMC,183633,A,5022.427384,N,00408.360577,W,0.0,,260417,4.8,W,D*31::$GPGSA,A,3,04,08,10,16,18,20,21,26,27,29,31,,1.0,0.7,0.7*39",80417,2017-04-26 19:36:57:012
2.5788,5.8123,7.2413,,,,,,,,,,322.0,-10.75,-56.76,-45.24,205.79,-36.52,-25.03,0.0,1018.77,67.461,50.373795,-4.139344,83.0,NaN,,0.0,5.0,,16 / 28,"$GPGSV,3,3,12,27,50,277,31,29,05,081,25,31,00,000,17,07,13,324,*7E::$GPGGA,183633,5022.427384,N,00408.360577,W,2,11,0.7,37.0,M,47.0,M,,*68::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,10,67,13,015,31,68,21,068,34*65::$GPRMC,183633,A,5022.427384,N,00408.360577,W,0.0,,260417,4.8,W,D*31::$GPGSA,A,3,04,08,10,16,18,20,21,26,27,29,31,,1.0,0.7,0.7*39",80617,2017-04-26 19:36:57:212
2.8497,5.8851,7.1492,,,,,,,,,,330.0,-11.22,-56.73,-45.69,196.51,-37.09,-19.6,0.0,1018.79,67.461,50.373783,-4.139341,84.0,NaN,,0.0,6.0,,16 / 28,"$GPGSV,3,3,12,27,50,277,31,29,05,081,25,31,00,000,17,07,13,324,*7E::$GPGGA,183633,5022.427384,N,00408.360577,W,2,11,0.7,37.0,M,47.0,M,,*68::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,10,67,13,015,31,68,21,068,34*65::$GPRMC,183633,A,5022.427384,N,00408.360577,W,0.0,,260417,4.8,W,D*31::$GPGSA,A,3,04,08,10,16,18,20,21,26,27,29,31,,1.0,0.7,0.7*39",80816,2017-04-26 19:36:57:411
2.4957,5.7272,7.28,,,,,,,,,,338.0,-12.04,-57.0,-45.86,199.5,-37.4,-21.73,0.0,1018.79,64.936,50.373783,-4.139341,84.0,NaN,,0.0,6.0,,16 / 28,"$GPGSV,3,3,12,27,50,277,30,29,05,081,23,31,00,000,22,07,13,324,*7F::$GPGGA,183634,5022.427118,N,00408.360453,W,2,11,0.7,37.0,M,47.0,M,,*6F::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,10,67,13,015,32,68,21,068,33*61::$GPRMC,183634,A,5022.427118,N,00408.360453,W,0.0,,260417,4.8,W,D*36::$GPGSA,A,3,04,08,10,16,18,20,21,26,27,29,31,,1.0,0.7,0.7*39",81016,2017-04-26 19:36:57:611
2.5622,5.814,7.2362,,,,,,,,,,338.0,-13.01,-57.05,-46.33,188.65,-36.66,-18.92,0.0,1018.77,64.936,50.373783,-4.139341,84.0,NaN,,0.0,6.0,,16 / 28,"$GPGSV,3,3,12,27,50,277,30,29,05,081,23,31,00,000,22,07,13,324,*7F::$GPGGA,183634,5022.427118,N,00408.360453,W,2,11,0.7,37.0,M,47.0,M,,*6F::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,10,67,13,015,32,68,21,068,33*61::$GPRMC,183634,A,5022.427118,N,00408.360453,W,0.0,,260417,4.8,W,D*36::$GPGSA,A,3,04,08,10,16,18,20,21,26,27,29,31,,1.0,0.7,0.7*39",81217,2017-04-26 19:36:57:812
2.7662,5.7368,7.2713,,,,,,,,,,338.0,-13.31,-57.04,-46.57,192.06,-37.14,-19.5,0.0,1018.77,63.889,50.373783,-4.139341,84.0,NaN,,0.0,6.0,,16 / 28,"$GPGSV,3,3,12,27,50,277,30,29,05,081,23,31,00,000,22,07,13,324,*7F::$GPGGA,183634,5022.427118,N,00408.360453,W,2,11,0.7,37.0,M,47.0,M,,*6F::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,10,67,13,015,32,68,21,068,33*61::$GPRMC,183634,A,5022.427118,N,00408.360453,W,0.0,,260417,4.8,W,D*36::$GPGSA,A,3,04,08,10,16,18,20,21,26,27,29,31,,1.0,0.7,0.7*39",81417,2017-04-26 19:36:58:012
