ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (m),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,GPS NMEA,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
5.1641,6.3741,5.6961,,,,,,,,,,160.0,2.42,-45.92,-48.78,249.15,-39.66,-42.2,0.0,1020.42,63.779,50.369274,-4.138875,63.0,NaN,,0.0,4.0,,15 / 27,"$GPGSV,3,3,11,27,52,278,35,29,03,082,19,07,14,323,*4A::$GPGGA,183935,5022.156517,N,00408.332522,W,2,10,1.0,16.0,M,47.0,M,,*6D::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,10,83,23,056,,67,12,014,*6A::$GPRMC,183935,A,5022.156517,N,00408.332522,W,0.0,,260417,4.8,W,D*30::$GPGSA,A,3,04,08,10,16,18,20,21,26,27,29,,,1.4,1.0,0.9*37",6203,2017-04-26 19:39:59:401
7.5144,8.7714,5.6926,,,,,,,,,,144.0,3.69,-44.01,-50.59,252.71,-42.94,-52.85,0.0,1020.4,66.83,50.369274,-4.138875,63.0,NaN,,0.0,4.0,,13 / 25,"$GPGSV,3,3,09,29,03,082,19*4A::$GPGGA,183936,5022.156516,N,00408.332518,W,2,09,1.6,16.0,M,47.0,M,,*68::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,10,76,04,338,,83,23,056,*60::$GPRMC,183936,A,5022.156516,N,00408.332518,W,0.0,,260417,4.8,W,D*3B::$GPGSA,A,3,04,08,10,16,18,21,26,27,29,,,,1.8,1.6,0.9*3F",6404,2017-04-26 19:39:59:602
-1.6169,7.3776,5.0343,,,,,,,,,,144.0,7.22,-39.83,-52.37,26.31,-54.37,17.81,0.0,1020.4,66.83,50.369274,-4.138875,63.0,NaN,,0.0,4.0,,13 / 25,"$GPGSV,3,3,09,29,03,082,19*4A::$GPGGA,183936,5022.156516,N,00408.332518,W,2,09,1.6,16.0,M,47.0,M,,*68::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,10,76,04,338,,83,23,056,*60::$GPRMC,183936,A,5022.156516,N,00408.332518,W,0.0,,260417,4.8,W,D*3B::$GPGSA,A,3,04,08,10,16,18,21,26,27,29,,,,1.8,1.6,0.9*3F",6604,2017-04-26 19:39:59:802
-3.2431,7.5904,3.4832,,,,,,,,,,320.0,8.94,-34.91,-54.95,56.17,-57.91,42.96,0.0,1020.4,65.582,50.369274,-4.138875,63.0,NaN,,0.0,4.0,,13 / 25,"$GPGSV,3,3,09,29,03,082,19*4A::$GPGGA,183936,5022.156516,N,00408.332518,W,2,09,1.6,16.0,M,47.0,M,,*68::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,10,76,04,338,,83,23,056,*60::$GPRMC,183936,A,5022.156516,N,00408.332518,W,0.0,,260417,4.8,W,D*3B::$GPGSA,A,3,04,08,10,16,18,21,26,27,29,,,,1.8,1.6,0.9*3F",6804,2017-04-26 19:40:00:002
-2.6898,9.4052,6.6901,,,,,,,,,,323.0,10.32,-30.28,-57.71,24.27,-52.52,21.9,0.0,1020.39,65.582,50.369274,-4.138875,63.0,NaN,,0.0,4.0,,13 / 25,"$GPGSV,3,3,09,29,03,082,19*4A::$GPGGA,183936,5022.156516,N,00408.332518,W,2,09,1.6,16.0,M,47.0,M,,*68::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,10,76,04,338,,83,23,056,*60::$GPRMC,183936,A,5022.156516,N,00408.332518,W,0.0,,260417,4.8,W,D*3B::$GPGSA,A,3,04,08,10,16,18,21,26,27,29,,,,1.8,1.6,0.9*3F",7004,2017-04-26 19:40:00:202
-0.3473,5.6493,10.2026,,,,,,,,,,323.0,9.5,-27.22,-59.71,305.03,-28.96,1.95,0.0,1020.39,69.939,50.369274,-4.138895,61.0,NaN,,4.97,4.0,316.7,13 / 25,"$GPGSV,3,3,09,29,03,082,19*4A::$GPGGA,183936,5022.156516,N,00408.332518,W,2,09,1.6,16.0,M,47.0,M,,*68::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,10,76,04,338,,83,23,056,*60::$GPRMC,183936,A,5022.156516,N,00408.332518,W,0.0,,260417,4.8,W,D*3B::$GPGSA,A,3,04,08,10,16,18,21,26,27,29,,,,1.8,1.6,0.9*3F",7204,2017-04-26 19:40:00:402
-3.1463,5.8813,7.4951,,,,,,,,,,193.0,8.61,-27.18,-60.22,35.18,-39.1,19.65,0.0,1020.38,70.53,50.369274,-4.138895,61.0,NaN,,4.97,4.0,316.7,9 / 16,"$GPGSV,3,3,10,20,20,047,,29,03,082,*79::$GPGGA,183936,5022.156516,N,00408.332518,W,2,09,1.6,16.0,M,47.0,M,,*68::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79::$GPRMC,183936,A,5022.156516,N,00408.332518,W,0.0,,260417,4.8,W,D*3B::$GPGSA,A,3,04,07,10,16,18,21,26,27,,,,,1.7,1.5,0.8*36",7405,2017-04-26 19:40:00:603
-4.7798,7.0452,5.31,,,,,,,,,,193.0,7.14,-28.21,-61.4,55.31,-35.89,22.77,0.0,1020.38,70.53,50.369274,-4.138895,61.0,NaN,,4.97,4.0,316.7,9 / 16,"$GPGSV,3,3,10,20,20,047,,29,03,082,*79::$GPGGA,183937,5022.156559,N,00408.333703,W,2,08,1.5,14.0,M,47.0,M,,*6B::$GPVTG,316.7,T,316.7,M,2.7,N,5.0,K,D*26::$GLGSV,1,1,0,*79::$GPRMC,183937,A,5022.156559,N,00408.333703,W,2.7,316.7,260417,4.8,W,D*10::$GPGSA,A,3,04,07,10,16,18,21,26,27,,,,,1.7,1.5,0.8*36",7604,2017-04-26 19:40:00:802
2.0045,5.8943,11.2272,,,,,,,,,,166.0,5.65,-28.85,-62.49,68.58,-44.6,41.99,0.0,1020.38,71.876,50.369274,-4.138895,61.0,NaN,,4.97,4.0,316.7,9 / 16,"$GPGSV,3,3,10,20,20,047,,29,03,082,*79::$GPGGA,183937,5022.156559,N,00408.333703,W,2,08,1.5,14.0,M,47.0,M,,*6B::$GPVTG,316.7,T,316.7,M,2.7,N,5.0,K,D*26::$GLGSV,1,1,0,*79::$GPRMC,183937,A,5022.156559,N,00408.333703,W,2.7,316.7,260417,4.8,W,D*10::$GPGSA,A,3,04,07,10,16,18,21,26,27,,,,,1.7,1.5,0.8*36",7804,2017-04-26 19:40:01:002
-0.8754,8.2431,3.4397,,,,,,,,,,166.0,5.65,-28.85,-62.49,68.58,-44.6,41.99,0.0,1020.41,71.096,50.369274,-4.138895,61.0,NaN,,4.97,4.0,316.7,9 / 16,"$GPGSV,3,3,10,20,20,047,,29,03,082,*79::$GPGGA,183937,5022.156559,N,00408.333703,W,2,08,1.5,14.0,M,47.0,M,,*6B::$GPVTG,316.7,T,316.7,M,2.7,N,5.0,K,D*26::$GLGSV,1,1,0,*79::$GPRMC,183937,A,5022.156559,N,00408.333703,W,2.7,316.7,260417,4.8,W,D*10::$GPGSA,A,3,04,07,10,16,18,21,26,27,,,,,1.7,1.5,0.8*36",8004,2017-04-26 19:40:01:202
-3.8703,7.0425,3.6555,,,,,,,,,,182.0,3.14,-27.26,-64.37,15.33,-66.7,14.28,0.0,1020.41,71.096,50.369274,-4.138895,61.0,NaN,,4.97,4.0,316.7,9 / 16,"$GPGSV,3,3,10,20,20,047,,29,03,082,*79::$GPGGA,183937,5022.156559,N,00408.333703,W,2,08,1.5,14.0,M,47.0,M,,*6B::$GPVTG,316.7,T,316.7,M,2.7,N,5.0,K,D*26::$GLGSV,1,1,0,*79::$GPRMC,183937,A,5022.156559,N,00408.333703,W,2.7,316.7,260417,4.8,W,D*10::$GPGSA,A,3,04,07,10,16,18,21,26,27,,,,,1.7,1.5,0.8*36",8204,2017-04-26 19:40:01:402
-3.9092,3.7813,12.5758,,,,,,,,,,111.0,-0.04,-26.47,-65.05,67.14,-52.91,46.63,0.0,1020.42,73.424,50.369274,-4.138895,61.0,NaN,,4.97,4.0,316.7,9 / 16,"$GPGSV,3,3,10,20,20,047,,29,03,082,*79::$GPGGA,183938,5022.157101,N,00408.334504,W,2,08,1.5,14.0,M,47.0,M,,*6E::$GPVTG,316.6,T,316.6,M,2.7,N,5.0,K,D*26::$GLGSV,1,1,0,*79::$GPRMC,183938,A,5022.157101,N,00408.334504,W,2.7,316.6,260417,4.8,W,D*14::$GPGSA,A,3,04,07,10,16,18,21,26,27,,,,,1.7,1.5,0.8*36",8404,2017-04-26 19:40:01:602
2.1262,6.7015,9.1535,,,,,,,,,,111.0,-3.14,-27.45,-65.49,112.25,-16.02,17.27,0.0,1020.42,73.424,50.369274,-4.138895,61.0,NaN,,4.97,4.0,316.7,9 / 16,"$GPGSV,3,3,10,20,20,047,,29,03,082,*79::$GPGGA,183938,5022.157101,N,00408.334504,W,2,08,1.5,14.0,M,47.0,M,,*6E::$GPVTG,316.6,T,316.6,M,2.7,N,5.0,K,D*26::$GLGSV,1,1,0,*79::$GPRMC,183938,A,5022.157101,N,00408.334504,W,2.7,316.6,260417,4.8,W,D*14::$GPGSA,A,3,04,07,10,16,18,21,26,27,,,,,1.7,1.5,0.8*36",8604,2017-04-26 19:40:01:802
-5.2372,6.373,5.5397,,,,,,,,,,130.0,-6.39,-29.35,-65.67,327.93,-35.49,-13.08,0.0,1020.43,69.923,50.369274,-4.138895,61.0,NaN,,4.97,4.0,316.7,9 / 16,"$GPGSV,3,3,10,20,20,047,,29,03,082,*79::$GPGGA,183938,5022.157101,N,00408.334504,W,2,08,1.5,14.0,M,47.0,M,,*6E::$GPVTG,316.6,T,316.6,M,2.7,N,5.0,K,D*26::$GLGSV,1,1,0,*79::$GPRMC,183938,A,5022.157101,N,00408.334504,W,2.7,316.6,260417,4.8,W,D*14::$GPGSA,A,3,04,07,10,16,18,21,26,27,,,,,1.7,1.5,0.8*36",8804,2017-04-26 19:40:02:002
-0.5616,6.351,12.1982,,,,,,,,,,130.0,-9.4,-32.64,-65.34,88.87,-39.89,43.39,0.0,1020.43,72.046,50.369274,-4.138895,61.0,NaN,,4.97,4.0,316.7,9 / 16,"$GPGSV,3,3,10,20,20,047,,29,03,082,*79::$GPGGA,183938,5022.157101,N,00408.334504,W,2,08,1.5,14.0,M,47.0,M,,*6E::$GPVTG,316.6,T,316.6,M,2.7,N,5.0,K,D*26::$GLGSV,1,1,0,*79::$GPRMC,183938,A,5022.157101,N,00408.334504,W,2.7,316.6,260417,4.8,W,D*14::$GPGSA,A,3,04,07,10,16,18,21,26,27,,,,,1.7,1.5,0.8*36",9004,2017-04-26 19:40:02:202
0.1681,6.8404,12.5831,,,,,,,,,,147.0,-11.28,-36.44,-63.15,102.71,-27.48,2.64,0.0,1020.43,72.046,50.369274,-4.138895,61.0,NaN,,4.97,4.0,316.7,9 / 16,"$GPGSV,3,3,10,20,20,047,,29,03,082,*79::$GPGGA,183938,5022.157101,N,00408.334504,W,2,08,1.5,14.0,M,47.0,M,,*6E::$GPVTG,316.6,T,316.6,M,2.7,N,5.0,K,D*26::$GLGSV,1,1,0,*79::$GPRMC,183938,A,5022.157101,N,00408.334504,W,2.7,316.6,260417,4.8,W,D*14::$GPGSA,A,3,04,07,10,16,18,21,26,27,,,,,1.7,1.5,0.8*36",9203,2017-04-26 19:40:02:401
-1.0194,5.714,2.1043,,,,,,,,,,204.0,-12.73,-40.84,-60.18,120.86,-28.53,-0.77,0.0,1020.41,70.952,50.369274,-4.138895,61.0,NaN,,4.97,4.0,316.7,10 / 14,"$GPGSV,3,3,09,29,03,082,22*42::$GPGGA,183939,5022.156784,N,00408.333852,W,2,09,1.6,14.0,M,47.0,M,,*6E::$GPVTG,247.5,T,247.5,M,1.7,N,3.2,K,D*21::$GLGSV,1,1,0,*79::$GPRMC,183939,A,5022.156784,N,00408.333852,W,1.7,247.5,260417,4.8,W,D*13::$GPGSA,A,3,04,08,10,16,18,21,26,27,29,,,,1.8,1.6,0.9*3F",9403,2017-04-26 19:40:02:601
-3.0107,7.1693,2.3817,,,,,,,,,,204.0,-13.52,-45.54,-56.01,57.51,-67.75,25.85,0.0,1020.41,70.952,50.369274,-4.138895,61.0,NaN,,4.97,4.0,316.7,10 / 14,"$GPGSV,3,3,09,29,03,082,22*42::$GPGGA,183939,5022.156784,N,00408.333852,W,2,09,1.6,14.0,M,47.0,M,,*6E::$GPVTG,247.5,T,247.5,M,1.7,N,3.2,K,D*21::$GLGSV,1,1,0,*79::$GPRMC,183939,A,5022.156784,N,00408.333852,W,1.7,247.5,260417,4.8,W,D*13::$GPGSA,A,3,04,08,10,16,18,21,26,27,29,,,,1.8,1.6,0.9*3F",9604,2017-04-26 19:40:02:802
-1.2595,8.3825,5.737,,,,,,,,,,91.0,-15.74,-49.2,-50.74,97.19,-61.83,51.65,0.0,1020.41,72.331,50.369274,-4.138895,61.0,NaN,,4.97,4.0,316.7,10 / 14,"$GPGSV,3,3,09,29,03,082,22*42::$GPGGA,183939,5022.156784,N,00408.333852,W,2,09,1.6,14.0,M,47.0,M,,*6E::$GPVTG,247.5,T,247.5,M,1.7,N,3.2,K,D*21::$GLGSV,1,1,0,*79::$GPRMC,183939,A,5022.156784,N,00408.333852,W,1.7,247.5,260417,4.8,W,D*13::$GPGSA,A,3,04,08,10,16,18,21,26,27,29,,,,1.8,1.6,0.9*3F",9804,2017-04-26 19:40:03:002
1.815,7.0078,9.8186,,,,,,,,,,91.0,-20.15,-49.42,-49.29,75.87,-54.98,12.38,0.0,1020.41,69.89,50.369274,-4.138895,61.0,NaN,,4.97,4.0,316.7,10 / 14,"$GPGSV,3,3,09,29,03,082,22*42::$GPGGA,183939,5022.156784,N,00408.333852,W,2,09,1.6,14.0,M,47.0,M,,*6E::$GPVTG,247.5,T,247.5,M,1.7,N,3.2,K,D*21::$GLGSV,1,1,0,*79::$GPRMC,183939,A,5022.156784,N,00408.333852,W,1.7,247.5,260417,4.8,W,D*13::$GPGSA,A,3,04,08,10,16,18,21,26,27,29,,,,1.8,1.6,0.9*3F",10004,2017-04-26 19:40:03:202
-0.1357,6.2095,9.1548,,,,,,,,,,78.0,-24.66,-47.86,-49.38,115.8,-34.15,0.85,0.0,1020.41,69.89,50.369274,-4.138895,61.0,NaN,,4.97,4.0,316.7,10 / 14,"$GPGSV,3,3,09,29,03,082,22*42::$GPGGA,183939,5022.156784,N,00408.333852,W,2,09,1.6,14.0,M,47.0,M,,*6E::$GPVTG,247.5,T,247.5,M,1.7,N,3.2,K,D*21::$GLGSV,1,1,0,*79::$GPRMC,183939,A,5022.156784,N,00408.333852,W,1.7,247.5,260417,4.8,W,D*13::$GPGSA,A,3,04,08,10,16,18,21,26,27,29,,,,1.8,1.6,0.9*3F",10205,2017-04-26 19:40:03:403
-1.8227,8.424,0.9105,,,,,,,,,,135.0,-27.56,-47.19,-50.8,102.83,-76.4,63.46,0.0,1020.44,73.625,50.369274,-4.138895,61.0,NaN,,4.97,4.0,316.7,9 / 16,"$GPGSV,3,3,10,07,14,323,,20,20,047,*7B::$GPGGA,183940,5022.156229,N,00408.332961,W,2,08,2.0,14.0,M,47.0,M,,*66::$GPVTG,97.1,T,97.1,M,2.1,N,3.9,K,D*2F::$GLGSV,1,1,0,*79::$GPRMC,183940,A,5022.156229,N,00408.332961,W,2.1,97.1,260417,4.8,W,D*21::$GPGSA,A,3,04,08,16,18,21,26,27,29,,,,,2.2,2.0,0.9*32",10404,2017-04-26 19:40:03:602
-2.1272,8.0706,8.2811,,,,,,,,,,135.0,-28.65,-46.54,-51.92,96.34,-43.35,14.41,0.0,1020.44,70.432,50.369274,-4.138895,61.0,NaN,,4.97,4.0,316.7,9 / 16,"$GPGSV,3,3,10,07,14,323,,20,20,047,*7B::$GPGGA,183940,5022.156229,N,00408.332961,W,2,08,2.0,14.0,M,47.0,M,,*66::$GPVTG,97.1,T,97.1,M,2.1,N,3.9,K,D*2F::$GLGSV,1,1,0,*79::$GPRMC,183940,A,5022.156229,N,00408.332961,W,2.1,97.1,260417,4.8,W,D*21::$GPGSA,A,3,04,08,16,18,21,26,27,29,,,,,2.2,2.0,0.9*32",10604,2017-04-26 19:40:03:802
1.0214,8.6471,-1.0873,,,,,,,,,,220.0,-28.65,-46.54,-51.92,96.34,-43.35,14.41,0.0,1020.43,70.432,50.369274,-4.138895,61.0,NaN,,4.97,4.0,316.7,9 / 16,"$GPGSV,3,3,10,07,14,323,,20,20,047,*7B::$GPGGA,183940,5022.156229,N,00408.332961,W,2,08,2.0,14.0,M,47.0,M,,*66::$GPVTG,97.1,T,97.1,M,2.1,N,3.9,K,D*2F::$GLGSV,1,1,0,*79::$GPRMC,183940,A,5022.156229,N,00408.332961,W,2.1,97.1,260417,4.8,W,D*21::$GPGSA,A,3,04,08,16,18,21,26,27,29,,,,,2.2,2.0,0.9*32",10804,2017-04-26 19:40:04:002
-7.2516,4.8356,7.7956,,,,,,,,,,220.0,-28.77,-46.93,-53.68,244.91,-80.21,-136.79,0.0,1020.45,71.867,50.369274,-4.138895,61.0,NaN,,4.97,4.0,316.7,9 / 16,"$GPGSV,3,3,10,07,14,323,,20,20,047,*7B::$GPGGA,183940,5022.156229,N,00408.332961,W,2,08,2.0,14.0,M,47.0,M,,*66::$GPVTG,97.1,T,97.1,M,2.1,N,3.9,K,D*2F::$GLGSV,1,1,0,*79::$GPRMC,183940,A,5022.156229,N,00408.332961,W,2.1,97.1,260417,4.8,W,D*21::$GPGSA,A,3,04,08,16,18,21,26,27,29,,,,,2.2,2.0,0.9*32",11004,2017-04-26 19:40:04:202
-1.9491,7.0037,6.0946,,,,,,,,,,216.0,-28.03,-47.53,-53.2,122.13,-24.43,42.93,0.0,1020.45,71.867,50.369267,-4.138857,60.0,NaN,,5.87,4.0,91.2,9 / 16,"$GPGSV,3,3,10,07,14,323,,20,20,047,*7B::$GPGGA,183940,5022.156229,N,00408.332961,W,2,08,2.0,14.0,M,47.0,M,,*66::$GPVTG,97.1,T,97.1,M,2.1,N,3.9,K,D*2F::$GLGSV,1,1,0,*79::$GPRMC,183940,A,5022.156229,N,00408.332961,W,2.1,97.1,260417,4.8,W,D*21::$GPGSA,A,3,04,08,16,18,21,26,27,29,,,,,2.2,2.0,0.9*32",11204,2017-04-26 19:40:04:402
1.7089,7.8887,3.1209,,,,,,,,,,74.0,-27.35,-47.45,-52.32,91.66,-47.58,17.74,0.0,1020.44,70.602,50.369267,-4.138857,60.0,NaN,,5.87,4.0,91.2,9 / 16,"$GPGSV,3,3,10,07,14,323,,20,20,047,*7B::$GPGGA,183941,5022.156141,N,00408.331416,W,2,08,1.6,13.0,M,47.0,M,,*66::$GPVTG,91.2,T,91.2,M,3.2,N,5.9,K,D*2B::$GLGSV,1,1,0,*79::$GPRMC,183941,A,5022.156141,N,00408.331416,W,3.2,91.2,260417,4.8,W,D*24::$GPGSA,A,3,04,08,10,16,18,21,26,27,,,,,1.8,1.6,0.9*34",11404,2017-04-26 19:40:04:602
-0.4828,7.5115,-0.0574,,,,,,,,,,74.0,-27.74,-46.23,-50.47,0.94,-65.72,-28.7,0.0,1020.44,73.035,50.369267,-4.138857,60.0,NaN,,5.87,4.0,91.2,9 / 16,"$GPGSV,3,3,10,07,14,323,,20,20,047,*7B::$GPGGA,183941,5022.156141,N,00408.331416,W,2,08,1.6,13.0,M,47.0,M,,*66::$GPVTG,91.2,T,91.2,M,3.2,N,5.9,K,D*2B::$GLGSV,1,1,0,*79::$GPRMC,183941,A,5022.156141,N,00408.331416,W,3.2,91.2,260417,4.8,W,D*24::$GPGSA,A,3,04,08,10,16,18,21,26,27,,,,,1.8,1.6,0.9*34",11604,2017-04-26 19:40:04:802
0.9312,3.4111,3.3415,,,,,,,,,,73.0,-28.61,-44.81,-48.59,129.6,-86.3,96.78,0.0,1020.46,73.035,50.369267,-4.138857,60.0,NaN,,5.87,4.0,91.2,9 / 16,"$GPGSV,3,3,10,07,14,323,,20,20,047,*7B::$GPGGA,183941,5022.156141,N,00408.331416,W,2,08,1.6,13.0,M,47.0,M,,*66::$GPVTG,91.2,T,91.2,M,3.2,N,5.9,K,D*2B::$GLGSV,1,1,0,*79::$GPRMC,183941,A,5022.156141,N,00408.331416,W,3.2,91.2,260417,4.8,W,D*24::$GPGSA,A,3,04,08,10,16,18,21,26,27,,,,,1.8,1.6,0.9*34",11804,2017-04-26 19:40:05:002
0.6283,3.336,12.3058,,,,,,,,,,73.0,-30.22,-43.14,-48.25,65.18,-44.52,-15.57,0.0,1020.42,72.283,50.369267,-4.138857,60.0,NaN,,5.87,4.0,91.2,9 / 16,"$GPGSV,3,3,10,07,14,323,,20,20,047,*7B::$GPGGA,183941,5022.156141,N,00408.331416,W,2,08,1.6,13.0,M,47.0,M,,*66::$GPVTG,91.2,T,91.2,M,3.2,N,5.9,K,D*2B::$GLGSV,1,1,0,*79::$GPRMC,183941,A,5022.156141,N,00408.331416,W,3.2,91.2,260417,4.8,W,D*24::$GPGSA,A,3,04,08,10,16,18,21,26,27,,,,,1.8,1.6,0.9*34",12004,2017-04-26 19:40:05:202
1.8183,4.9784,-0.5007,,,,,,,,,,116.0,-31.34,-41.18,-48.81,132.82,-15.15,-2.92,0.0,1020.42,72.283,50.369267,-4.138857,60.0,NaN,,5.87,4.0,91.2,9 / 16,"$GPGSV,3,3,10,07,14,323,,20,20,047,*7B::$GPGGA,183941,5022.156141,N,00408.331416,W,2,08,1.6,13.0,M,47.0,M,,*66::$GPVTG,91.2,T,91.2,M,3.2,N,5.9,K,D*2B::$GLGSV,1,1,0,*79::$GPRMC,183941,A,5022.156141,N,00408.331416,W,3.2,91.2,260417,4.8,W,D*24::$GPGSA,A,3,04,08,10,16,18,21,26,27,,,,,1.8,1.6,0.9*34",12205,2017-04-26 19:40:05:403
2.3851,7.2471,3.2483,,,,,,,,,,116.0,-30.21,-40.7,-49.99,270.11,-69.25,-105.4,0.0,1020.33,72.731,50.369267,-4.138857,60.0,NaN,,5.87,4.0,91.2,9 / 17,"$GPGSV,3,3,11,07,14,323,,20,20,047,,29,03,082,*48::$GPGGA,183942,5022.155626,N,00408.329097,W,2,08,1.6,14.0,M,47.0,M,,*63::$GPVTG,97.7,T,97.7,M,5.5,N,10.2,K,D*15::$GLGSV,1,1,0,*79::$GPRMC,183942,A,5022.155626,N,00408.329097,W,5.5,97.7,260417,4.8,W,D*24::$GPGSA,A,3,04,08,10,16,18,21,26,27,,,,,1.8,1.6,0.9*34",12404,2017-04-26 19:40:05:602
-3.7712,2.8412,0.3681,,,,,,,,,,207.0,-27.31,-42.08,-52.03,130.65,-36.86,84.43,0.0,1020.33,71.431,50.369267,-4.138857,60.0,NaN,,5.87,4.0,91.2,9 / 17,"$GPGSV,3,3,11,07,14,323,,20,20,047,,29,03,082,*48::$GPGGA,183942,5022.155626,N,00408.329097,W,2,08,1.6,14.0,M,47.0,M,,*63::$GPVTG,97.7,T,97.7,M,5.5,N,10.2,K,D*15::$GLGSV,1,1,0,*79::$GPRMC,183942,A,5022.155626,N,00408.329097,W,5.5,97.7,260417,4.8,W,D*24::$GPGSA,A,3,04,08,10,16,18,21,26,27,,,,,1.8,1.6,0.9*34",12604,2017-04-26 19:40:05:802
1.0626,4.6093,7.2323,,,,,,,,,,82.0,-26.8,-42.14,-53.32,106.04,-32.23,-8.36,0.0,1020.44,71.431,50.369267,-4.138857,60.0,NaN,,5.87,4.0,91.2,9 / 17,"$GPGSV,3,3,11,07,14,323,,20,20,047,,29,03,082,*48::$GPGGA,183942,5022.155626,N,00408.329097,W,2,08,1.6,14.0,M,47.0,M,,*63::$GPVTG,97.7,T,97.7,M,5.5,N,10.2,K,D*15::$GLGSV,1,1,0,*79::$GPRMC,183942,A,5022.155626,N,00408.329097,W,5.5,97.7,260417,4.8,W,D*24::$GPGSA,A,3,04,08,10,16,18,21,26,27,,,,,1.8,1.6,0.9*34",12803,2017-04-26 19:40:06:001
3.1284,3.881,9.8311,,,,,,,,,,82.0,-27.34,-42.38,-53.69,152.94,-20.62,-17.65,0.0,1020.45,70.21,50.369267,-4.138857,60.0,NaN,,5.87,4.0,91.2,9 / 17,"$GPGSV,3,3,11,07,14,323,,20,20,047,,29,03,082,*48::$GPGGA,183942,5022.155626,N,00408.329097,W,2,08,1.6,14.0,M,47.0,M,,*63::$GPVTG,97.7,T,97.7,M,5.5,N,10.2,K,D*15::$GLGSV,1,1,0,*79::$GPRMC,183942,A,5022.155626,N,00408.329097,W,5.5,97.7,260417,4.8,W,D*24::$GPGSA,A,3,04,08,10,16,18,21,26,27,,,,,1.8,1.6,0.9*34",13004,2017-04-26 19:40:06:202
0.6018,6.8932,9.9151,,,,,,,,,,82.0,-28.23,-43.86,-52.42,102.7,-34.76,-3.47,0.0,1020.45,73.099,50.36926,-4.13876,62.0,NaN,,13.57,4.0,95.3,9 / 17,"$GPGSV,3,3,11,07,14,323,,20,20,047,,29,03,082,*48::$GPGGA,183942,5022.155626,N,00408.329097,W,2,08,1.6,14.0,M,47.0,M,,*63::$GPVTG,97.7,T,97.7,M,5.5,N,10.2,K,D*15::$GLGSV,1,1,0,*79::$GPRMC,183942,A,5022.155626,N,00408.329097,W,5.5,97.7,260417,4.8,W,D*24::$GPGSA,A,3,04,08,10,16,18,21,26,27,,,,,1.8,1.6,0.9*34",13204,2017-04-26 19:40:06:402
3.1699,6.0611,17.5363,,,,,,,,,,82.0,-28.23,-43.86,-52.42,102.7,-34.76,-3.47,0.0,1020.46,73.099,50.36926,-4.13876,62.0,NaN,,13.57,4.0,95.3,9 / 16,"$GPGSV,3,3,10,07,14,323,,20,20,047,*7B::$GPGGA,183942,5022.155626,N,00408.329097,W,2,08,1.6,14.0,M,47.0,M,,*63::$GPVTG,95.3,T,95.3,M,7.3,N,13.6,K,D*16::$GLGSV,1,1,0,*79::$GPRMC,183942,A,5022.155626,N,00408.329097,W,5.5,97.7,260417,4.8,W,D*24::$GPGSA,A,3,04,08,16,18,21,26,27,29,,,,,2.2,2.0,0.9*32",13403,2017-04-26 19:40:06:601
-2.0368,2.302,-0.4768,,,,,,,,,,89.0,-30.38,-45.67,-49.89,141.56,-18.78,-10.25,0.0,1020.46,73.059,50.36926,-4.13876,62.0,NaN,,13.57,4.0,95.3,9 / 16,"$GPGSV,3,3,10,07,14,323,,20,20,047,*7B::$GPGGA,183943,5022.155546,N,00408.325620,W,2,08,2.0,15.0,M,47.0,M,,*65::$GPVTG,95.3,T,95.3,M,7.3,N,13.6,K,D*16::$GLGSV,1,1,0,*79::$GPRMC,183943,A,5022.155546,N,00408.325620,W,7.3,95.3,260417,4.8,W,D*24::$GPGSA,A,3,04,08,16,18,21,26,27,29,,,,,2.2,2.0,0.9*32",13604,2017-04-26 19:40:06:802
